,tweets,time
1990,"The current price of Bitcoin is $57116.00.
The current price of BCash is $527.25, or 0.00923121 BTC.
The current pr… https://t.co/N3RQPmu26h",2021-03-21 06:15:02
1991,"I'm discussing “🏦 Bitcoin IRA &amp; Tax 🏦 (w/ KeyKeeperIRA)” with @themachinebuilt, @cryptochiggy, David Canedo, and Ca… https://t.co/JCFco51V98",2021-03-21 06:08:08
1992,"Bitcoin price is struggling to clear the $60,000 resistance against the US Dollar. BTC is likely to start a strong… https://t.co/0np26b1JiJ",2021-03-21 06:07:57
1993,on the 03/21/2021 at 06:01 1BTC was worth $57070.00 #Bitcoin #Crypto #BotcoinUSD #Bitfinex,2021-03-21 06:01:33
1994,"Price of Bitcoin

U$    57,128.49
€U    48,241.00
R$    320,848.80

24H % change: -1.84%
Week % change: -6.43%

#bitcoin",2021-03-21 06:00:25
1995,"Top 5 Cryptocurrencies Prices

Bitcoin $BTC: $57,320.02 🔻 -1.30% ☄
Ethereum $ETH: $1,782.08 🔻 -0.77%
Binance Coin… https://t.co/liJ3vlr6zo",2021-03-21 06:00:20
1996,"#Bitcoin price in Canadian Dollar $BTC $XBT $BTCCAD 
BTC Price Now : 71,682.42$ CAD 
Avg Last Hour : 71,563.00$ 
Av… https://t.co/8Zcx7bjCph",2021-03-21 06:00:04
1997,"⏰ 09:00
₿ Bitcoin = 57.234,3143 $
#bitcoin #btc #BTCUSD",2021-03-21 06:00:04
1998,"The price of
Spaghetti alla Carbonara
is 19,210 Satoshis
or 0.0001921 BTC

BTC price: 57,209.70 USD
on Sunday, 21 M… https://t.co/VthnUNkxqp",2021-03-21 06:00:02
1999,Make Money with Bitcoin! The process takes only a few minutes. Start with as little as $20.00. Receive the invested… https://t.co/49LIdoX7YP,2021-03-21 05:45:03
2000,"Price of Bitcoin

U$    57,055.68
€U    48,198.43
R$    320,539.31

24H % change: -2.00%
Week % change: -6.50%

#bitcoin",2021-03-21 05:30:25
2001,"1: Bitcoin price is $57279.71 (-1.09% 1h)
2: Ethereum price is $1782.75 (-0.68% 1h)
3: Binance Coin price is $264.6… https://t.co/dFiQCsBj59",2021-03-21 05:19:26
2002,"The current price of Bitcoin is $57312.00.
The current price of BCash is $528.95, or 0.00922931 BTC.
The current pr… https://t.co/52oDHdGSmE",2021-03-21 05:15:02
2003,"ComBkex: 🔸 New Listing🔸 

#BKEX listed #TARA @taraxa_project🚀 🚀 
- Trading pair: TARA/USDT
- Trading time: 12:00 on… https://t.co/zoODXgWJVe",2021-03-21 05:13:25
2004,on the 03/21/2021 at 05:03 1BTC was worth $56987.00 #Bitcoin #Crypto #BotcoinUSD #Bitfinex,2021-03-21 05:03:02
2005,"Hourly Price Alert: BTC dropped by -2.33% to $57,130.00. LTC dropped by -2.95% to $196.00. ETH dropped by -3.11% to… https://t.co/KZpNFf22vv",2021-03-21 05:02:02
2006,"Top 5 Cryptocurrencies Prices

$BTC: $57,189.20 - Bitcoin 🔻 -1.17% ☄
$ETH: $1,780.24 - Ethereum 🔻 -0.71%
$BNB: $263… https://t.co/IRIKc5hZZR",2021-03-21 05:00:21
2007,"The price of
Spaghetti alla Carbonara
is 19,315 Satoshis
or 0.00019315 BTC

BTC price: 56,898.80 USD
on Sunday, 21… https://t.co/0ec08zJnjv",2021-03-21 05:00:07
2008,Crypto Google Search Volumes (previous 7 days) #btc #cryptocurrency #crypto #bitcoin #dogecoin #cardano #ethereum T… https://t.co/n1eeUCWmI7,2021-03-21 05:00:05
2009,"Half hourly price update (USDT):

• BSV (Bitcoin): $201.50

Dead forks:

• BTC (Blockstream Turd Coin): $56900.74
• BCH (BTrash): $525.00",2021-03-21 04:52:31
2010,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX listed #TARA @taraxa_project🚀 🚀 
- Trading pair: TARA/USDT
- Trading time: 12:00 on Mar 21 (UTC+8)

🔹 🔹…",2021-03-21 04:45:12
2011,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX listed #TARA @taraxa_project🚀 🚀 
- Trading pair: TARA/USDT
- Trading time: 12:00 on Mar 21 (UTC+8)

🔹 🔹…",2021-03-21 04:44:59
2012,"🔸 New Listing🔸 

#BKEX listed #TARA @taraxa_project🚀 🚀 
- Trading pair: TARA/USDT
- Trading time: 12:00 on Mar 21 (… https://t.co/S91E5EFB1p",2021-03-21 04:44:52
2013,"RT @Bitcoin8News: The $BTC price is at $57102.56 right now.
🔴 Compared to the last tweet, the price has dropped by $397.44 (-0.69%).
🔴 In t…",2021-03-21 04:41:45
2014,"The $BTC price is at $57102.56 right now.
🔴 Compared to the last tweet, the price has dropped by $397.44 (-0.69%).… https://t.co/HAnEDgYyGp",2021-03-21 04:38:10
2015,"🔴🔴 #𝗕𝗜𝗧𝗖𝗢𝗜𝗡 𝗣𝗥𝗜𝗖𝗘 𝗔𝗖𝗧𝗜𝗢𝗡 🔴🔴

Price 𝗽𝗹𝘂𝗻𝗴𝗲𝗱 by -0,83% ($-475,99) in 106 min 29 sec
Current Price: $57 070,00
Daily C… https://t.co/1XnYCEkV08",2021-03-21 04:36:07
2016,"🔴🔴 #𝗕𝗜𝗧𝗖𝗢𝗜𝗡 𝗣𝗥𝗜𝗖𝗘 𝗔𝗖𝗧𝗜𝗢𝗡 🔴🔴

Price 𝗽𝗹𝘂𝗻𝗴𝗲𝗱 by -0,83% ($-473,04) in 106 min 29 sec
Current Price: $57 073,00
Daily C… https://t.co/1ridLHqxLg",2021-03-21 04:36:06
2017,"🔴🔴 #𝗕𝗜𝗧𝗖𝗢𝗜𝗡 𝗣𝗥𝗜𝗖𝗘 𝗔𝗖𝗧𝗜𝗢𝗡 🔴🔴

Price 𝗽𝗹𝘂𝗻𝗴𝗲𝗱 by -0,82% ($-468,12) in 106 min 28 sec
Current Price: $57 078,00
Daily C… https://t.co/gmhBjTUxnG",2021-03-21 04:36:06
2018,"🔴🔴 #𝗕𝗜𝗧𝗖𝗢𝗜𝗡 𝗣𝗥𝗜𝗖𝗘 𝗔𝗖𝗧𝗜𝗢𝗡 🔴🔴

Price 𝗽𝗹𝘂𝗻𝗴𝗲𝗱 by -0,83% ($-471,07) in 106 min 29 sec
Current Price: $57 075,00
Daily C… https://t.co/5obDoyYLCZ",2021-03-21 04:36:06
2019,"🔴🔴 #𝗕𝗜𝗧𝗖𝗢𝗜𝗡 𝗣𝗥𝗜𝗖𝗘 𝗔𝗖𝗧𝗜𝗢𝗡 🔴🔴

Price 𝗽𝗹𝘂𝗻𝗴𝗲𝗱 by -0,82% ($-466,15) in 106 min 28 sec
Current Price: $57 080,00
Daily C… https://t.co/Ni5HXwkwRW",2021-03-21 04:36:06
2020,"🔴🔴 #𝗕𝗜𝗧𝗖𝗢𝗜𝗡 𝗣𝗥𝗜𝗖𝗘 𝗔𝗖𝗧𝗜𝗢𝗡 🔴🔴

Price 𝗽𝗹𝘂𝗻𝗴𝗲𝗱 by -0,83% ($-471,00) in 106 min 29 sec
Current Price: $57 075,07
Daily C… https://t.co/JZ8tQWJEey",2021-03-21 04:36:06
2021,"🔴🔴 #𝗕𝗜𝗧𝗖𝗢𝗜𝗡 𝗣𝗥𝗜𝗖𝗘 𝗔𝗖𝗧𝗜𝗢𝗡 🔴🔴

Price 𝗽𝗹𝘂𝗻𝗴𝗲𝗱 by -0,81% ($-465,17) in 106 min 28 sec
Current Price: $57 081,00
Daily C… https://t.co/TCTEtoNxcJ",2021-03-21 04:36:06
2022,"🔴🔴 #𝗕𝗜𝗧𝗖𝗢𝗜𝗡 𝗣𝗥𝗜𝗖𝗘 𝗔𝗖𝗧𝗜𝗢𝗡 🔴🔴

Price 𝗽𝗹𝘂𝗻𝗴𝗲𝗱 by -0,82% ($-466,00) in 106 min 28 sec
Current Price: $57 080,15
Daily C… https://t.co/Ks7b8iifBE",2021-03-21 04:36:06
2023,"🔴🔴 #𝗕𝗜𝗧𝗖𝗢𝗜𝗡 𝗣𝗥𝗜𝗖𝗘 𝗔𝗖𝗧𝗜𝗢𝗡 🔴🔴

Price 𝗽𝗹𝘂𝗻𝗴𝗲𝗱 by -0,81% ($-461,23) in 106 min 28 sec
Current Price: $57 085,00
Daily C… https://t.co/Q5ugOn1Tiq",2021-03-21 04:36:06
2024,"RT @TradeallE: #BTC #bitcoin #BTCUSDT #btcusd #coin #Binance 
#elliot #elliott #Elliottwave #ew #EW
Bitcoin Usdt 
20 03 2021  - PM 18:00
Da…",2021-03-21 04:35:38
2025,"Bitcoin ATM Invest Deposit 0.005 - 0.09 BTC today, get 0.5 - 9.00 BTC in 24 hours,Ethereum to USD, https://t.co/aVGRgEst6R",2021-03-21 04:34:00
2026,"Price of Bitcoin

U$    57,357.15
€U    48,370.13
R$    321,443.00

24H % change: -1.83%
Week % change: -6.60%

#bitcoin",2021-03-21 04:30:26
2027,"The $BTC price is at $57500.00 right now.
🔴 Compared to the last tweet, the price has dropped by $37.41 (-0.07%).
🔴… https://t.co/IXhRJq5RIM",2021-03-21 04:23:10
2028,"1: Bitcoin price is $57971.51 (-0.60% 1h)
2: Ethereum price is $1796.48 (-0.33% 1h)
3: Binance Coin price is $267.0… https://t.co/vzBv5TgwZt",2021-03-21 04:19:26
2029,"RT @MXC_Exchange: 📢#MXCExchange will be listing $TARA on the Assessment Zone today. @taraxa_project 🔥

Deposit &amp; withdrawal is now OPEN🎉

T…",2021-03-21 04:18:17
2030,"The current price of Bitcoin is $57934.00.
The current price of BCash is $533.25, or 0.00920444 BTC.
The current pr… https://t.co/U6JWrtoRvF",2021-03-21 04:15:04
2031,"Hitbtc - Volume changed on Bitcoin Cash (DAI/BCH)! Price: $533.06 (+0.01%), Volume: +96.15%, Mentions Daily Change:… https://t.co/ynSuRz1dyI",2021-03-21 04:10:52
2032,"RT @BitcoinPrice30: Price of Bitcoin

U$    57,828.74
€U    48,754.00
R$    323,900.35

24H % change: -0.91%
Week % change: -5.69%

#bitcoin",2021-03-21 04:04:23
2033,on the 03/21/2021 at 04:03 1BTC was worth $57527.00 #Bitcoin #Crypto #BotcoinUSD #Bitfinex,2021-03-21 04:03:11
2034,"Bittrex - Volume changed on Bitcoin Cash (ETH/BCH)! Price: $0.29837579 (+0.20%), Volume: +49.64%, Mentions Daily Ch… https://t.co/gqp2AHbzkP",2021-03-21 04:03:08
2035,1 BTC Price: Bitstamp 57740.13 USD Coinbase  USD #btc #bitcoin 2021-03-21 00:01 https://t.co/pRuvHDYkrK,2021-03-21 04:01:06
2036,"Price of Bitcoin

U$    57,828.74
€U    48,754.00
R$    323,900.35

24H % change: -0.91%
Week % change: -5.69%

#bitcoin",2021-03-21 04:00:25
2037,"Top 5 Cryptocurrencies - Current Prices

🔻 $BTC: $58,078.15 | Bitcoin -0.55%
🔻 $ETH: $1,796.10 | Ethereum -0.61%
⬆️… https://t.co/VqiJYDhb9I",2021-03-21 04:00:20
2038,"The price of
Spaghetti alla Carbonara
is 19,014 Satoshis
or 0.00019014 BTC

BTC price: 57,800.00 USD
on Saturday, 2… https://t.co/jjxnvVa8cz",2021-03-21 04:00:12
2039,"CryptoDad’s Live Q. &amp; A. 6:00 PM EST Saturday March 20th, Bitcoin Breaks $60,000 (again) - The CryptoDad TV via BTC… https://t.co/Q4WImI2UeY",2021-03-21 03:59:05
2040,"RT @cryptorunner007: Hello fam, we are just 10 days away from the #grand 1K give away. I plan on selecting 10 fam members with $100.00 give…",2021-03-21 03:48:40
2041,"RT @WhaleTrades: 📉💰$3,752,744 #bitcoin SHORTED @$57,425.7136 [21/03/21 03:00:25]
🏤BitMEX | $XBTUSD

💬We will never see this price again",2021-03-21 03:34:36
2042,"Price of Bitcoin

U$    57,701.99
€U    48,637.61
R$    322,588.58

24H % change: -1.00%
Week % change: -5.91%

#bitcoin",2021-03-21 03:30:25
2043,"RT @cryptorunner007: Hello fam, we are just 10 days away from the #grand 1K give away. I plan on selecting 10 fam members with $100.00 give…",2021-03-21 03:28:43
2044,"1: Bitcoin price is $57913.10 (-1.20% 1h)
2: Ethereum price is $1794.95 (-0.91% 1h)
3: Binance Coin price is $264.4… https://t.co/qYi89NI2kc",2021-03-21 03:19:26
2045,"RT @BallietBran: https://t.co/qwYlpV2bma

I mentioned tomorrow that myself @BallietBran, @Markable_HEX, &amp; @hodldogofficial will be livestre…",2021-03-21 03:17:08
2046,"RT @DeviLsLawyer_: I'm discussing “BITCOIN IN ITALIANO - Q&amp;A” with @mir_btc, @thedavidcoen, @giacomozucco, @salvettialessio, and Café Bitco…",2021-03-21 03:16:26
2047,Make Money with Bitcoin. The process takes only a few minutes. Start with as little as $20.00. Receive the invested… https://t.co/G8EiEeuogm,2021-03-21 03:15:21
2048,"The current price of Bitcoin is $57882.00.
The current price of BCash is $532.46, or 0.00919906 BTC.
The current pr… https://t.co/AJ3W9ZEPTn",2021-03-21 03:15:02
2049,"$BTC: $1,407.14 (100.51%)
$ETH: $1,408.17 (100.58%)
$ADA: $1,627.44 (116.25%)
$BNB: $1,395.87 (99.71%)
$DOGE: $1,49… https://t.co/uUS67lSZ6o",2021-03-21 03:06:02
2050,1 BTC Price: Bitstamp 57668.00 USD Coinbase  USD #btc #bitcoin 2021-03-20 23:01 https://t.co/7nA6fQXD7M,2021-03-21 03:01:51
2051,"RT @big_blockers: The current price of Bitcoin is $58594.00.
The current price of BCash is $540.37, or 0.00922228 BTC.
The current price of…",2021-03-21 03:01:06
2052,"RT @kurneoldu: ⏰ 06:00
₿ Bitcoin = 57.633,0443 $
#bitcoin #btc #BTCUSD",2021-03-21 03:00:33
2053,"RT @kurneoldu: ⏰ 06:00
₿ Bitcoin = 57.633,0443 $
#bitcoin #btc #BTCUSD",2021-03-21 03:00:32
2054,on the 03/21/2021 at 03:00 1BTC was worth $57371.00 #Bitcoin #Crypto #BotcoinUSD #Bitfinex,2021-03-21 03:00:27
2055,RT @BtcSenti: Bitcoin Fear Index on google search statistics (higher = more market fear) #Bitcoin #BTC #dataviz #datavisualisation   03:00:…,2021-03-21 03:00:27
2056,"RT @BitcoinBellyB: The price of
Spaghetti alla Carbonara
is 19,083 Satoshis
or 0.00019083 BTC

BTC price: 57,591.10 USD
on Saturday, 20 Mar…",2021-03-21 03:00:26
2057,"📉💰$3,752,744 #bitcoin SHORTED @$57,425.7136 [21/03/21 03:00:25]
🏤BitMEX | $XBTUSD

💬We will never see this price again",2021-03-21 03:00:25
2058,"Top 5 Cryptocurrencies Prices

Bitcoin $BTC: $57,858.60 🔻 -1.16% ☄
Ethereum $ETH: $1,792.80 🔻 -1.10% ☄
Binance Coin… https://t.co/hjKYn2M7m0",2021-03-21 03:00:20
2059,"RT @MXC_Exchange: 📢#MXCExchange will be listing $TARA on the Assessment Zone today. @taraxa_project 🔥

Deposit &amp; withdrawal is now OPEN🎉

T…",2021-03-21 03:00:18
2060,"RT @MXC_Exchange: 📢#MXCExchange will be listing $TARA on the Assessment Zone today. @taraxa_project 🔥

Deposit &amp; withdrawal is now OPEN🎉

T…",2021-03-21 03:00:12
2061,"The price of
Spaghetti alla Carbonara
is 19,083 Satoshis
or 0.00019083 BTC

BTC price: 57,591.10 USD
on Saturday, 2… https://t.co/OlkbteqtT1",2021-03-21 03:00:05
2062,Bitcoin Fear Index on google search statistics (higher = more market fear) #Bitcoin #BTC #dataviz… https://t.co/x3xJwt7ZkO,2021-03-21 03:00:05
2063,"⏰ 06:00
₿ Bitcoin = 57.633,0443 $
#bitcoin #btc #BTCUSD",2021-03-21 03:00:03
2064,"RT @Larry_crypto3: Let's Take @FinanceChainge straight into the Top 30!!    Who wants $CHNG to list above $1.00.  I do!🚀🚀

Like, QUOTE Retw…",2021-03-21 02:56:16
2065,"RT @cryptorunner007: Hello fam, we are just 10 days away from the #grand 1K give away. I plan on selecting 10 fam members with $100.00 give…",2021-03-21 02:53:31
2066,"RT @Larry_crypto3: Let's Take @FinanceChainge straight into the Top 30!!    Who wants $CHNG to list above $1.00.  I do!🚀🚀

Like, QUOTE Retw…",2021-03-21 02:53:21
2067,"RT @CRYPTOFIED1: I’ll give someone $25 crypto or cash in 12 hours retweet this and 

👉Join:-https://t.co/5ydekVe6HF

#Bitcoin Supper Bullis…",2021-03-21 02:48:37
2068,"RT @JustinFilson: . @mynodebtc stats after ~1yr of running lightning.

Total value outed 2.08 BTC

Total fees collect 1,585 sats

Total rou…",2021-03-21 02:48:16
2069,"RT @MXC_Exchange: 📢#MXCExchange will be listing $TARA on the Assessment Zone today. @taraxa_project 🔥

Deposit &amp; withdrawal is now OPEN🎉

T…",2021-03-21 02:44:32
2070,RT @theRealKiyosaki: Bitcoin going to the moon. Great news. Gold and silver going down. Even better news. Buying opportunity especially sil…,2021-03-21 02:44:12
2071,"RT @MXC_Exchange: 📢#MXCExchange will be listing $TARA on the Assessment Zone today. @taraxa_project 🔥

Deposit &amp; withdrawal is now OPEN🎉

T…",2021-03-21 02:44:00
2072,"RT @MXC_Exchange: 📢#MXCExchange will be listing $TARA on the Assessment Zone today. @taraxa_project 🔥

Deposit &amp; withdrawal is now OPEN🎉

T…",2021-03-21 02:42:04
2073,@CashSupport They found the money even though the direct deposit transaction record had been deleted . All you saw… https://t.co/WKze6RCgrC,2021-03-21 02:41:12
2074,"Hello fam, we are just 10 days away from the #grand 1K give away. I plan on selecting 10 fam members with $100.00 g… https://t.co/YHCrqFaVPM",2021-03-21 02:41:05
2075,"RT @MXC_Exchange: 📢#MXCExchange will be listing $TARA on the Assessment Zone today. @taraxa_project 🔥

Deposit &amp; withdrawal is now OPEN🎉

T…",2021-03-21 02:39:31
2076,New Bitcoin block 00..33986b531ecbf24c30be2b4a4c95234b073e2c3952203: 1487 transactions transferred a total of 3861.… https://t.co/Ch1HkDmsd3,2021-03-21 02:38:14
2077,"The $BTC price is at $57640.00 right now.
🔴 Compared to the last tweet, the price has dropped by $368.96 (-0.64%).… https://t.co/TKBasNdMoe",2021-03-21 02:38:10
2078,"RT @MXC_Exchange: 📢#MXCExchange will be listing $TARA on the Assessment Zone today. @taraxa_project 🔥

Deposit &amp; withdrawal is now OPEN🎉

T…",2021-03-21 02:31:41
2079,"RT @MXC_Exchange: 📢#MXCExchange will be listing $TARA on the Assessment Zone today. @taraxa_project 🔥

Deposit &amp; withdrawal is now OPEN🎉

T…",2021-03-21 02:31:39
2080,"Price of Bitcoin

U$    57,869.47
€U    48,776.96
R$    323,700.75

24H % change: -1.46%
Week % change: -5.00%

#bitcoin",2021-03-21 02:30:26
2081,"📢#MXCExchange will be listing $TARA on the Assessment Zone today. @taraxa_project 🔥

Deposit &amp; withdrawal is now OP… https://t.co/ql1YbdRsVb",2021-03-21 02:27:07
2082,"RT @ManySwap: Get ready Folks. First ever Buy back &amp; Burn Activity happening on Coming Monday.🤩

👉Activity - Buyback from Deposit fees
👉Pla…",2021-03-21 02:20:25
2083,"1: Bitcoin price is $58321.58 (-0.62% 1h)
2: Ethereum price is $1802.38 (-0.75% 1h)
3: Binance Coin price is $265.4… https://t.co/AVQk9wdX0x",2021-03-21 02:19:26
2084,"The current price of Bitcoin is $58200.00.
The current price of BCash is $538.45, or 0.00925172 BTC.
The current pr… https://t.co/pm9xMVvRXI",2021-03-21 02:15:01
2085,"🔴🔴 #𝗕𝗜𝗧𝗖𝗢𝗜𝗡 𝗣𝗥𝗜𝗖𝗘 𝗔𝗖𝗧𝗜𝗢𝗡 🔴🔴

Price 𝗽𝗹𝘂𝗻𝗴𝗲𝗱 by -0,87% ($-503,58) in 123 min 32 sec
Current Price: $57 942,00
Daily C… https://t.co/HLP6a8juDB",2021-03-21 02:10:31
2086,"$BTC: $1,418.78 (101.34%)
$ETH: $1,419.09 (101.36%)
$ADA: $1,657.19 (118.37%)
$BNB: $1,411.44 (100.82%)
$DOGE: $1,4… https://t.co/O1r8LIXkEx",2021-03-21 02:06:09
2087,on the 03/21/2021 at 02:03 1BTC was worth $58030.00 #Bitcoin #Crypto #BotcoinUSD #Bitfinex,2021-03-21 02:03:34
2088,"Price of Bitcoin

U$    58,131.47
€U    48,984.70
R$    324,836.00

24H % change: -1.14%
Week % change: -4.91%

#bitcoin",2021-03-21 02:00:25
2089,"Top 5 Cryptocurrencies - Current Prices

$BTC: $58,404.92 - Bitcoin ⬆️ +0.16%
$ETH: $1,807.18 - Ethereum 🔻 -0.30%… https://t.co/GhR3ZextyC",2021-03-21 02:00:20
2090,"Crypto fees (avg) &amp; stats for the past 24 hours:
-&gt; #Bitcoin: $17.29/tx paid in fees
-&gt; #Ethereum: $16.05/tx paid i… https://t.co/maAlFd4DD5",2021-03-21 02:00:13
2091,One Bitcoin now worth $58186.00@bitstamp. High $59957.000. Low $57816.000. Market Cap $1085.733 Billion #bitcoin https://t.co/NyqDSiPllw,2021-03-21 02:00:05
2092,One Bitcoin now worth $58186.00@bitstamp. High $59957.000. Low $57816.000. Market Cap $1085.733 Billion #bitcoin,2021-03-21 02:00:05
2093,"⏰ 05:00
₿ Bitcoin = 58.175,9016 $
#bitcoin #btc #BTCUSD",2021-03-21 02:00:03
2094,"The price of
Spaghetti alla Carbonara
is 18,883 Satoshis
or 0.00018883 BTC

BTC price: 58,200.00 USD
on Saturday, 2… https://t.co/VtrytfAC9t",2021-03-21 02:00:01
2095,@kevinsheehanDC read 2nd tweet. I attempted to pay the $168 they say I owe bc they never got their $ and this Bobby… https://t.co/qbWPix1gkF,2021-03-21 01:56:55
2096,"You're invited to get free money worth of Bitcoin! 

1. Sign up with my invite link or downlod “Luno” on app store… https://t.co/ORXZHQLIdc",2021-03-21 01:49:19
2097,"Sign up for @bitbuy using this link, and receive $20 when you make your first transaction! https://t.co/omRCOBfonx… https://t.co/vmeACOOk1F",2021-03-21 01:46:27
2098,"“⛪️📿🙏🏼 https://t.co/obWRYe4PWY Sunday Satoshi Service” with @PayItForwardDad, @alexadelman, Maria Tortilla,… https://t.co/e6X63n49wH",2021-03-21 01:46:06
2099,"“⛪️📿🙏🏼 https://t.co/iYU0LMuW9i Sunday Satoshi Service” with @PayItForwardDad, @alexadelman, Maria Tortilla,… https://t.co/w9PLqESB4h",2021-03-21 01:45:41
2100,@_Kel_Varnsen_ @SimulationComm3 @Quicktake @EdVanDerWalt For that fiat currency in Jan a 2x4 (lumber) cost $2.00.… https://t.co/AJ1LEdiBJn,2021-03-21 01:41:58
2101,"RT @ComBkex: 🔸 New Listing🔸 

#BKEX will list #HOGE @HogeFinance🚀 🚀 
- Trading pair: HOGE/USDT  
- Trading time: 20:00 on Mar 15 (UTC+8)

🔹…",2021-03-21 01:41:21
2102,"RT @BallietBran: https://t.co/qwYlpV2bma

I mentioned tomorrow that myself @BallietBran, @Markable_HEX, &amp; @hodldogofficial will be livestre…",2021-03-21 01:32:54
2103,"RT @JoBitcoinGiant: India will reportedly introduce bill to make owning cryptocurrency illegal
Price of BTC at 00:59:06 : $58,312.5633
Sour…",2021-03-21 01:31:21
2104,"1: Bitcoin price is $58616.04 (-0.14% 1h)
2: Ethereum price is $1811.37 (-1.16% 1h)
3: Binance Coin price is $268.1… https://t.co/XoWbja8nE8",2021-03-21 01:19:26
2105,Make Money with Bitcoin. The process takes only a few minutes. Start with as little as $20.00. Receive the invested… https://t.co/EbELVieYWh,2021-03-21 01:18:54
2106,"RT @CryptoGulp: Top 5 Cryptocurrencies - Current Prices

🔻 $BTC: $58,535.92 | Bitcoin -0.53%
🔻 $ETH: $1,812.70 | Ethereum -1.46% ☄
🔻 $BNB:…",2021-03-21 01:17:51
2107,"The current price of Bitcoin is $58483.00.
The current price of BCash is $541.56, or 0.00926013 BTC.
The current pr… https://t.co/ABwxFrNpcG",2021-03-21 01:15:01
2108,"RT @BallietBran: https://t.co/qwYlpV2bma

I mentioned tomorrow that myself @BallietBran, @Markable_HEX, &amp; @hodldogofficial will be livestre…",2021-03-21 01:12:35
2109,"https://t.co/qwYlpV2bma

I mentioned tomorrow that myself @BallietBran, @Markable_HEX, &amp; @hodldogofficial will be l… https://t.co/HfoVlskxFv",2021-03-21 01:12:14
2110,"RT @JulioMedina: If you invested your $600.00 stimulus check on 01/07/21 when #bitcoin was $39,204.70 your investment is now worth $895.91.…",2021-03-21 01:12:10
2111,"RT @beautyofhelin: Time 02.00 am here.

#Crypto never sleeps so neither should I 😴

Beware of Scam and don't get caught in any Rug Pull 😇…",2021-03-21 01:07:03
2112,"RT @Livetradingnews: #Bitcoin  - $BTC  [1]
💰 Price [USD]: $58,527
⚖️ H: $60,301 | L: $58,122
⚡️ Price [BTC]: 1.00 ₿
✨ Price [ETH]: 32.29 Ξ…",2021-03-21 01:06:39
2113,"#Bitcoin  - $BTC  [1]
💰 Price [USD]: $58,527
⚖️ H: $60,301 | L: $58,122
⚡️ Price [BTC]: 1.00 ₿
✨ Price [ETH]: 32.29… https://t.co/S5zV4aNjRQ",2021-03-21 01:02:16
